Using config: {'content_img_name': 'tubingen.png', 'style_img_name': 'vg_starry_night.jpg', 'neural_net': 'VGG19', 'content_weight': 100000.0, 'style_weight': 10000.0, 'tv_weight': 1.0, 'init_img': 'content', 'optimizer': 'LBFGS', 'content_img_path': 'data/content_images/tubingen.png', 'style_img_path': 'data/style_images/vg_starry_night.jpg', 'dump_path': 'data/output_images/tubingen styled as vg_starry_night/100000 10000 1'}

Loaded images

Initialized Optimizing image

Generated feature maps

Starting LBFGS Optimization

LBFGS | iteration: 001, total loss=2458449346560.0000, content_loss=      0.0000, style loss=2458434080000.0000, tv loss=15154265.0000
LBFGS | iteration: 443, total loss=2861805568.0000, content_loss=2269403320.3125, style loss=546223242.1875, tv loss=46178880.0000
LBFGS | iteration: 444, total loss=2861319936.0000, content_loss=2269006445.3125, style loss=546127148.4375, tv loss=46186544.0000
LBFGS | iteration: 445, total loss=2860856576.0000, content_loss=2268921875.0000, style loss=545747812.5000, tv loss=46186828.0000
LBFGS | iteration: 446, total loss=2860143872.0000, content_loss=2268231054.6875, style loss=545723867.1875, tv loss=46188712.0000
LBFGS | iteration: 447, total loss=2859317760.0000, content_loss=2267608593.7500, style loss=545517500.0000, tv loss=46191504.0000
LBFGS | iteration: 448, total loss=2858608128.0000, content_loss=2266197070.3125, style loss=546213125.0000, tv loss=46198024.0000
LBFGS | iteration: 449, total loss=2857982208.0000, content_loss=2266296875.0000, style loss=545489687.5000, tv loss=46195608.0000
LBFGS | iteration: 450, total loss=2857607424.0000, content_loss=2266231835.9375, style loss=545178242.1875, tv loss=46197600.0000
LBFGS | iteration: 451, total loss=2857160704.0000, content_loss=2266290429.6875, style loss=544672539.0625, tv loss=46197824.0000
LBFGS | iteration: 452, total loss=2856581632.0000, content_loss=2265784570.3125, style loss=544592617.1875, tv loss=46204392.0000
LBFGS | iteration: 453, total loss=2855965952.0000, content_loss=2265615039.0625, style loss=544146132.8125, tv loss=46204768.0000
LBFGS | iteration: 454, total loss=2855430912.0000, content_loss=2265202929.6875, style loss=544017773.4375, tv loss=46210348.0000
LBFGS | iteration: 455, total loss=2854852352.0000, content_loss=2264807812.5000, style loss=543834531.2500, tv loss=46209864.0000
LBFGS | iteration: 456, total loss=2854218496.0000, content_loss=2264439843.7500, style loss=543564687.5000, tv loss=46213776.0000
LBFGS | iteration: 457, total loss=2853581312.0000, content_loss=2263819726.5625, style loss=543546054.6875, tv loss=46215468.0000
LBFGS | iteration: 458, total loss=2853003520.0000, content_loss=2263763476.5625, style loss=543026835.9375, tv loss=46213312.0000
LBFGS | iteration: 459, total loss=2852562944.0000, content_loss=2263320117.1875, style loss=543021835.9375, tv loss=46221096.0000
LBFGS | iteration: 460, total loss=2852031488.0000, content_loss=2263024414.0625, style loss=542787460.9375, tv loss=46219892.0000
LBFGS | iteration: 461, total loss=2851425536.0000, content_loss=2262887500.0000, style loss=542313867.1875, tv loss=46224032.0000
LBFGS | iteration: 462, total loss=2850779904.0000, content_loss=2262020898.4375, style loss=542533085.9375, tv loss=46225904.0000
LBFGS | iteration: 463, total loss=2850140416.0000, content_loss=2261866406.2500, style loss=542044570.3125, tv loss=46229212.0000
LBFGS | iteration: 464, total loss=2849405184.0000, content_loss=2261117187.5000, style loss=542053125.0000, tv loss=46234940.0000
LBFGS | iteration: 465, total loss=2848811008.0000, content_loss=2261150585.9375, style loss=541426601.5625, tv loss=46233788.0000
LBFGS | iteration: 466, total loss=2848393728.0000, content_loss=2260836523.4375, style loss=541318632.8125, tv loss=46238528.0000
LBFGS | iteration: 467, total loss=2847900928.0000, content_loss=2260489062.5000, style loss=541174687.5000, tv loss=46237548.0000
LBFGS | iteration: 468, total loss=2847352320.0000, content_loss=2259969726.5625, style loss=541142539.0625, tv loss=46239972.0000
LBFGS | iteration: 469, total loss=2846714112.0000, content_loss=2259310742.1875, style loss=541163085.9375, tv loss=46240192.0000
LBFGS | iteration: 470, total loss=2846151168.0000, content_loss=2258725976.5625, style loss=541181562.5000, tv loss=46243912.0000
LBFGS | iteration: 471, total loss=2845706496.0000, content_loss=2258751757.8125, style loss=540710312.5000, tv loss=46244328.0000
LBFGS | iteration: 472, total loss=2845171200.0000, content_loss=2258665820.3125, style loss=540258125.0000, tv loss=46247400.0000
LBFGS | iteration: 473, total loss=2844645376.0000, content_loss=2258664648.4375, style loss=539733320.3125, tv loss=46247472.0000
LBFGS | iteration: 474, total loss=2844214784.0000, content_loss=2258268945.3125, style loss=539692773.4375, tv loss=46253056.0000
LBFGS | iteration: 475, total loss=2843783680.0000, content_loss=2258182812.5000, style loss=539349101.5625, tv loss=46251560.0000
LBFGS | iteration: 476, total loss=2843358208.0000, content_loss=2257789648.4375, style loss=539313632.8125, tv loss=46254896.0000
LBFGS | iteration: 477, total loss=2842748160.0000, content_loss=2257348242.1875, style loss=539144882.8125, tv loss=46254924.0000
LBFGS | iteration: 478, total loss=2842180608.0000, content_loss=2256959960.9375, style loss=538960507.8125, tv loss=46260172.0000
LBFGS | iteration: 479, total loss=2841676800.0000, content_loss=2256317187.5000, style loss=539100468.7500, tv loss=46259224.0000
LBFGS | iteration: 480, total loss=2841140736.0000, content_loss=2256360351.5625, style loss=538519648.4375, tv loss=46260684.0000
LBFGS | iteration: 481, total loss=2840541952.0000, content_loss=2255842968.7500, style loss=538437187.5000, tv loss=46261784.0000
LBFGS | iteration: 482, total loss=2839930112.0000, content_loss=2255393750.0000, style loss=538271718.7500, tv loss=46264640.0000
LBFGS | iteration: 483, total loss=2839482880.0000, content_loss=2255091406.2500, style loss=538128281.2500, tv loss=46263388.0000
LBFGS | iteration: 484, total loss=2839255808.0000, content_loss=2254239062.5000, style loss=538742851.5625, tv loss=46274108.0000
LBFGS | iteration: 485, total loss=2838808576.0000, content_loss=2254164062.5000, style loss=538374531.2500, tv loss=46269840.0000
LBFGS | iteration: 486, total loss=2838517760.0000, content_loss=2253997656.2500, style loss=538251757.8125, tv loss=46268416.0000
LBFGS | iteration: 487, total loss=2837960960.0000, content_loss=2253570312.5000, style loss=538119648.4375, tv loss=46271052.0000
LBFGS | iteration: 488, total loss=2837322496.0000, content_loss=2253241210.9375, style loss=537809023.4375, tv loss=46272192.0000
LBFGS | iteration: 489, total loss=2836824064.0000, content_loss=2253112500.0000, style loss=537433593.7500, tv loss=46277924.0000
LBFGS | iteration: 490, total loss=2836367872.0000, content_loss=2253150585.9375, style loss=536938164.0625, tv loss=46279080.0000
LBFGS | iteration: 491, total loss=2835884800.0000, content_loss=2252819726.5625, style loss=536781757.8125, tv loss=46283196.0000
LBFGS | iteration: 492, total loss=2835275520.0000, content_loss=2252913867.1875, style loss=536079179.6875, tv loss=46282416.0000
LBFGS | iteration: 493, total loss=2834834944.0000, content_loss=2252407226.5625, style loss=536143125.0000, tv loss=46284640.0000
LBFGS | iteration: 494, total loss=2834404352.0000, content_loss=2251992187.5000, style loss=536127812.5000, tv loss=46284552.0000
LBFGS | iteration: 495, total loss=2833870336.0000, content_loss=2251484570.3125, style loss=536098125.0000, tv loss=46287692.0000
LBFGS | iteration: 496, total loss=2833314816.0000, content_loss=2251120312.5000, style loss=535905312.5000, tv loss=46289024.0000
LBFGS | iteration: 497, total loss=2832912640.0000, content_loss=2250743554.6875, style loss=535877226.5625, tv loss=46292080.0000
LBFGS | iteration: 498, total loss=2832430592.0000, content_loss=2250580664.0625, style loss=535555898.4375, tv loss=46294024.0000
LBFGS | iteration: 499, total loss=2831868416.0000, content_loss=2249866210.9375, style loss=535705742.1875, tv loss=46296508.0000
LBFGS | iteration: 500, total loss=2831352576.0000, content_loss=2249670312.5000, style loss=535384179.6875, tv loss=46297792.0000
LBFGS | iteration: 501, total loss=2831040256.0000, content_loss=2249681835.9375, style loss=535065742.1875, tv loss=46292712.0000
LBFGS | iteration: 502, total loss=2830742016.0000, content_loss=2249321875.0000, style loss=535121210.9375, tv loss=46298856.0000
LBFGS | iteration: 503, total loss=2830466816.0000, content_loss=2249133789.0625, style loss=535032343.7500, tv loss=46300672.0000
LBFGS | iteration: 504, total loss=2829915648.0000, content_loss=2248786718.7500, style loss=534824804.6875, tv loss=46304196.0000
LBFGS | iteration: 505, total loss=2829350144.0000, content_loss=2248417968.7500, style loss=534627070.3125, tv loss=46305072.0000
LBFGS | iteration: 506, total loss=2828742144.0000, content_loss=2248043164.0625, style loss=534391367.1875, tv loss=46307712.0000
LBFGS | iteration: 507, total loss=2828360960.0000, content_loss=2247858007.8125, style loss=534195195.3125, tv loss=46307792.0000
LBFGS | iteration: 508, total loss=2827774720.0000, content_loss=2247377539.0625, style loss=534086289.0625, tv loss=46310672.0000
LBFGS | iteration: 509, total loss=2827195136.0000, content_loss=2247182812.5000, style loss=533698242.1875, tv loss=46313872.0000
LBFGS | iteration: 510, total loss=2826664192.0000, content_loss=2246615039.0625, style loss=533731289.0625, tv loss=46317744.0000
LBFGS | iteration: 511, total loss=2826303232.0000, content_loss=2246628710.9375, style loss=533354726.5625, tv loss=46319952.0000
LBFGS | iteration: 512, total loss=2825994752.0000, content_loss=2246697070.3125, style loss=532981093.7500, tv loss=46316928.0000
LBFGS | iteration: 513, total loss=2825707008.0000, content_loss=2246097460.9375, style loss=533283789.0625, tv loss=46325848.0000
LBFGS | iteration: 514, total loss=2825384448.0000, content_loss=2246219335.9375, style loss=532843476.5625, tv loss=46321740.0000
LBFGS | iteration: 515, total loss=2824993792.0000, content_loss=2246043164.0625, style loss=532631210.9375, tv loss=46319372.0000
LBFGS | iteration: 516, total loss=2824534272.0000, content_loss=2245549804.6875, style loss=532663007.8125, tv loss=46321532.0000
LBFGS | iteration: 517, total loss=2823918848.0000, content_loss=2244860742.1875, style loss=532732617.1875, tv loss=46325456.0000

Generated video clip
